fold,model,regime,comparison_population,MAE,RMSE,MAPE,WAPE,sMAPE,RMSLE,Bias,BiasRatio,n,strategy
1,SeasonalNaive,conditional,common,8.357142857142858,11.490990259453584,89.07404318613001,0.46416291986247027,0.6648094282853052,0.8696015794712311,-3.1666666666666665,-0.17587939698492464,210,recursive
1,MovingAvg28,conditional,common,32.3704081632653,46.57350911946275,655.7937041579523,1.7978803793403104,0.93195218047567,1.4493469227661622,30.688095238095237,1.7044432689764613,210,recursive
0,NeuralNet,realized,common,7.105882937532096,9.505694773797442,41.451021372277935,0.311271467851844,0.3997820801565202,0.6127192496481532,-1.9568378039413974,-0.08571880242546798,210,recursive
0,XGBoost,realized,common,6.94733072157417,9.31376231665788,36.108747801966715,0.30432612672727904,0.38697596169908643,0.6257129733363981,-1.914435396095117,-0.08386137529828422,210,recursive
0,LightGBM,realized,common,7.233529838263394,9.630992134479774,34.857816708446784,0.31686300918550536,0.4004641828007848,0.6369229701073571,-3.197631029224196,-0.14007144683710496,210,recursive
0,DynamicRidge,realized,common,8.713161835269068,11.783808994297873,45.0235290383404,0.38167792770265,0.4874137303947882,0.7335668037879072,-6.8426142518684046,-0.2997390473284032,210,recursive
0,SeasonalNaive,realized,common,11.938095238095238,16.375213557313355,60.78776089808279,0.5229453483521068,0.6897035196959288,0.9762056923969371,-4.8238095238095235,-0.21130579891531082,210,recursive
0,MovingAvg28,realized,common,23.654591836734696,37.386497730932675,306.24922424892463,1.0361836223851244,0.6653000539614558,1.1556112014656172,17.739285714285714,0.7770650813516896,210,recursive
0,NeuralNet,conditional,common,7.105882937532096,9.505694773797442,41.451021372277935,0.311271467851844,0.3997820801565202,0.6127192496481532,-1.9568378039413974,-0.08571880242546798,210,recursive
0,XGBoost,conditional,common,6.94733072157417,9.31376231665788,36.108747801966715,0.30432612672727904,0.38697596169908643,0.6257129733363981,-1.914435396095117,-0.08386137529828422,210,recursive
0,LightGBM,conditional,common,7.233529838263394,9.630992134479774,34.857816708446784,0.31686300918550536,0.4004641828007848,0.6369229701073571,-3.197631029224196,-0.14007144683710496,210,recursive
0,DynamicRidge,conditional,common,8.713161835269068,11.783808994297873,45.0235290383404,0.38167792770265,0.4874137303947882,0.7335668037879072,-6.8426142518684046,-0.2997390473284032,210,recursive
0,SeasonalNaive,conditional,common,11.938095238095238,16.375213557313355,60.78776089808279,0.5229453483521068,0.6897035196959288,0.9762056923969371,-4.8238095238095235,-0.21130579891531082,210,recursive
0,MovingAvg28,conditional,common,23.654591836734696,37.386497730932675,306.24922424892463,1.0361836223851244,0.6653000539614558,1.1556112014656172,17.739285714285714,0.7770650813516896,210,recursive
