model,evaluation_regime,comparison_population,aggregation,n_folds,n_expected,n_actual,n_predicted,n_scored,coverage,MAE,RMSE,MAPE,WAPE,sMAPE,RMSLE,Bias,BiasRatio,n,strategy,horizon,origin_type
DynamicRidge,realized,common,mean_fold,12,346,346,346,342,1.0,20.721297984691752,32.10090516278502,130.93593812586488,0.6860032578916025,0.5196667994712949,0.714018636477855,12.412993190612033,0.4825358641035076,28.5,direct,6,development
SeasonalNaive,realized,common,global,12,346,346,342,342,0.9884393063583815,30.099415204678362,48.76803909761905,258.886973425474,0.8205005579467559,0.6704318982615357,1.0868125019748986,16.251461988304094,0.4430097242148892,342.0,direct,6,development
SeasonalNaive,realized,common,mean_fold,12,346,346,342,342,0.9884393063583815,29.58986426302518,40.117834953838155,250.09686524585686,1.3280349888082887,0.6646614512438828,0.9464299187443448,15.075014081278448,1.0423219332499716,28.5,direct,6,development
MovingAvg28,realized,common,global,12,346,346,343,342,0.9913294797687862,29.127697829992513,44.4533546680161,263.78588503309726,0.7940118490241862,0.671674421608493,1.0731108070290774,10.736869376679955,0.2926836702394823,342.0,direct,6,development
MovingAvg28,realized,common,mean_fold,12,346,346,343,342,0.9913294797687862,28.74996585755019,37.040382423525735,254.3340832713997,1.231511615563418,0.6641048212840831,0.9199013680968972,9.699887362168928,0.8776222709303091,28.5,direct,6,development
NeuralNet,realized,model_specific,global,12,346,346,346,346,1.0,14.630155339116476,22.22288820482558,110.83594161442333,0.4015893492530187,0.4608623109293787,0.7102848090497003,3.7669735885130655,0.10340125835981917,346.0,direct,6,development
NeuralNet,realized,model_specific,mean_fold,12,346,346,346,346,1.0,14.522815403879854,20.136281324758738,108.81254337089587,0.5347256991103331,0.45798571582833586,0.6291559660273869,3.4703160874857866,0.28816356809414345,28.833333333333332,direct,6,development
XGBoost,realized,model_specific,global,12,346,346,346,346,1.0,11.828217013033829,18.291845125174103,79.22933917929225,0.3246777537889492,0.40618413009737325,0.6323324834382028,2.092719350247025,0.05744394249785566,346.0,direct,6,development
XGBoost,realized,model_specific,mean_fold,12,346,346,346,346,1.0,11.79674083596607,16.155604876876453,78.36261987622474,0.3680015234679657,0.4049794915677134,0.5856222059003521,1.9082569817238078,0.15099536962316865,28.833333333333332,direct,6,development
LightGBM,realized,model_specific,global,12,346,346,346,346,1.0,12.489187770668481,19.460562351367077,81.32520666639603,0.34282102091640576,0.4222524988787422,0.6376302996630154,1.5431611274363677,0.042358885370327906,346.0,direct,6,development
LightGBM,realized,model_specific,mean_fold,12,346,346,346,346,1.0,12.464287110759484,16.747384826413864,80.47230041176546,0.38844498812978484,0.42061169111976304,0.5895310237221777,1.3526340247181734,0.15392285372667272,28.833333333333332,direct,6,development
DynamicRidge,realized,model_specific,global,12,346,346,346,346,1.0,21.478581112244225,45.92220116558641,226.80762409726597,0.5895746977260216,0.5405061201729648,0.8951518431089055,13.347432196484824,0.36637933676983336,346.0,direct,6,development
DynamicRidge,realized,model_specific,mean_fold,12,346,346,346,346,1.0,21.45045030892115,34.05512436984241,226.9336661263611,0.7113270067525613,0.5378414238965493,0.8106638742540184,13.060482912105398,0.5047065433943725,28.833333333333332,direct,6,development
SeasonalNaive,realized,model_specific,global,12,346,346,342,342,0.9884393063583815,30.099415204678362,48.76803909761905,258.886973425474,0.8205005579467559,0.6704318982615357,1.0868125019748986,16.251461988304094,0.4430097242148892,342.0,direct,6,development
SeasonalNaive,realized,model_specific,mean_fold,12,346,346,342,342,0.9884393063583815,29.58986426302518,40.117834953838155,250.09686524585686,1.3280349888082887,0.6646614512438828,0.9464299187443448,15.075014081278448,1.0423219332499716,28.5,direct,6,development
MovingAvg28,realized,model_specific,global,12,346,346,343,343,0.9913294797687862,29.214205999584376,44.50190461755072,263.3073868754181,0.7949601473905149,0.6755076929336896,1.092166342987165,10.534137979080304,0.2866488954243986,343.0,direct,6,development
MovingAvg28,realized,model_specific,mean_fold,12,346,346,343,343,0.9913294797687862,28.77069065744166,37.00778105123544,254.46419503055725,1.232368947769855,0.6680371318254518,0.942943315064584,9.667206925321825,0.8766771742499183,28.583333333333332,direct,6,development
NeuralNet,conditional,common,global,12,342,342,342,341,1.0,14.607228946844776,22.176316561615714,103.91526771150592,0.39702415677300085,0.4394226116567429,0.6752599000283758,3.893976829877293,0.10583820333079523,341.0,direct,6,development
NeuralNet,conditional,common,mean_fold,12,342,342,342,341,1.0,14.536663721429674,20.19582968135187,100.90367291825542,0.5312267513952388,0.43407319209103284,0.5902060757875464,3.4447196414715577,0.28718688133913645,28.416666666666668,direct,6,development
XGBoost,conditional,common,global,12,342,342,342,341,1.0,11.750085856907528,18.143642426168633,71.65303033764681,0.31936707135385517,0.3832078347306426,0.5752196491833524,2.2058707769315613,0.05995551848666208,341.0,direct,6,development
XGBoost,conditional,common,mean_fold,12,342,342,342,341,1.0,11.765696131027676,16.15397037420013,69.86062538026398,0.3637691791297553,0.3799895233091248,0.5240873580634516,1.8682039316578407,0.1496594109099119,28.416666666666668,direct,6,development
LightGBM,conditional,common,global,12,342,342,342,341,1.0,12.41785129686255,19.342440039405542,73.32610638393466,0.3375169211087302,0.399616367950875,0.5810294501561214,1.6420245424044098,0.04463019041606119,341.0,direct,6,development
LightGBM,conditional,common,mean_fold,12,342,342,342,341,1.0,12.455038506184762,16.801715488485318,71.54319372591199,0.3843209439810231,0.3959963574659082,0.5301824177258985,1.2720529671470533,0.15242804546303276,28.416666666666668,direct,6,development
DynamicRidge,conditional,common,global,12,342,342,342,341,1.0,20.667564752164825,44.36917358158782,133.75575612457,0.5617439487078116,0.5196272761770614,0.7915738042081231,12.747136351649711,0.3464668815489042,341.0,direct,6,development
DynamicRidge,conditional,common,mean_fold,12,342,342,342,341,1.0,20.735376077333054,32.120452806009325,129.86966625894937,0.6855035306798559,0.5140028440772582,0.7057551625097532,12.41164803424706,0.4820361368917611,28.416666666666668,direct,6,development
SeasonalNaive,conditional,common,global,12,342,342,341,341,0.9970760233918129,30.181818181818183,48.83937404879393,259.05966249710303,0.8203411445879165,0.6665328715995461,1.0867777100887834,16.29325513196481,0.44285031085604976,341.0,direct,6,development
SeasonalNaive,conditional,common,mean_fold,12,342,342,341,341,0.9970760233918129,29.603892040802958,40.13153225497415,249.5595834437897,1.3277548767634708,0.6591796680941933,0.944004579467836,15.07848630350067,1.0420418212051537,28.416666666666668,direct,6,development
MovingAvg28,conditional,common,global,12,342,342,342,341,1.0,29.201386093423583,44.51796083892204,263.3864301504964,0.7936930223065074,0.6677790386953215,1.0711431619539329,10.756625591860834,0.2923648435218033,341.0,direct,6,development
MovingAvg28,conditional,common,mean_fold,12,342,342,342,341,1.0,28.75668226318115,37.05108709448529,253.10182721356512,1.2309513914737822,0.6582750544609693,0.9092882916084499,9.684847543839556,0.8770620468406732,28.416666666666668,direct,6,development
NeuralNet,conditional,model_specific,global,12,342,342,342,342,1.0,14.718672595864046,22.32662597864178,103.87270129739967,0.39934835603217006,0.4428607007237252,0.6838511730304391,3.728436087943634,0.10116026513897047,342.0,direct,6,development
NeuralNet,conditional,model_specific,mean_fold,12,342,342,342,342,1.0,14.611236665903526,20.229836063283393,101.07570639975624,0.5324064678554926,0.4378084358671663,0.6018275530087248,3.3479655929619354,0.285844336839303,28.5,direct,6,development
XGBoost,conditional,model_specific,global,12,342,342,342,342,1.0,11.882256437811936,18.376979066438846,71.72576864980364,0.3223904563055678,0.387543008875847,0.5965536162542984,2.032893305284935,0.05515664501447424,342.0,direct,6,development
XGBoost,conditional,model_specific,mean_fold,12,342,342,342,342,1.0,11.858995292631553,16.22333317319009,70.06244270517685,0.365137110283696,0.38452970024236494,0.5449579348172279,1.7530376247800932,0.14813095643889893,28.5,direct,6,development
LightGBM,conditional,model_specific,global,12,342,342,342,342,1.0,12.546407718930329,19.55330826787493,73.39113634169819,0.3404102689309141,0.40379931178247663,0.5997332421552516,1.4723573722685988,0.039948133384836236,342.0,direct,6,development
LightGBM,conditional,model_specific,mean_fold,12,342,342,342,342,1.0,12.536319331188134,16.8377447178603,71.73359559896579,0.3855938349874167,0.4002905268781309,0.5480375247591623,1.179403713037608,0.1510717005843046,28.5,direct,6,development
DynamicRidge,conditional,model_specific,global,12,342,342,342,342,1.0,20.771623686043142,44.408567658929634,133.64345472713245,0.5635775724416306,0.5234360163473056,0.8045241125415393,12.545373613374275,0.34038221148544245,342.0,direct,6,development
DynamicRidge,conditional,model_specific,mean_fold,12,342,342,342,342,1.0,20.72923115172072,31.962123399425312,129.99894316357728,0.6861331025850933,0.5180656483351616,0.7211806445115823,12.159794617444978,0.4795126392269045,28.5,direct,6,development
SeasonalNaive,conditional,model_specific,global,12,342,342,341,341,0.9970760233918129,30.181818181818183,48.83937404879393,259.05966249710303,0.8203411445879165,0.6665328715995461,1.0867777100887834,16.29325513196481,0.44285031085604976,341.0,direct,6,development
SeasonalNaive,conditional,model_specific,mean_fold,12,342,342,341,341,0.9970760233918129,29.603892040802958,40.13153225497415,249.5595834437897,1.3277548767634708,0.6591796680941933,0.944004579467836,15.07848630350067,1.0420418212051537,28.416666666666668,direct,6,development
MovingAvg28,conditional,model_specific,global,12,342,342,342,342,1.0,29.28793174812117,44.56639351909585,262.90770087212985,0.7946428129994003,0.6716349084247238,1.0902940756589656,10.553243645685802,0.28633156103328394,342.0,direct,6,development
MovingAvg28,conditional,model_specific,mean_fold,12,342,342,342,342,1.0,28.777407063072612,37.01848572219499,253.23193897272267,1.231808723680219,0.662207365002338,0.9323302385761368,9.652167106992453,0.8761169501602825,28.5,direct,6,development
NeuralNet,realized,common,global,12,347,347,347,343,1.0,16.63551406145288,30.15835998782201,83.27668707146117,0.3749987725472094,0.4288805675317841,0.6391158219087926,1.41517491513035,0.03190095924616917,343.0,direct,7,development
NeuralNet,realized,common,mean_fold,12,347,347,347,343,1.0,16.837707548682832,22.780343969145665,81.81597845938364,0.4593972594818658,0.42728079743531927,0.5822419228712756,0.7491303294823708,0.21064287259579204,28.583333333333332,direct,7,development
XGBoost,realized,common,global,12,347,347,347,343,1.0,15.031145437465812,29.49636765257801,69.78092608930353,0.3388329971773642,0.40648393956313394,0.5822689007742431,-1.634461542260195,-0.03684413176887795,343.0,direct,7,development
XGBoost,realized,common,mean_fold,12,347,347,347,343,1.0,15.27522705117182,21.256852265995395,68.75288356415949,0.3587851454138455,0.4074702313052399,0.5562746040249911,-2.2273535829742865,0.06597383814177926,28.583333333333332,direct,7,development
LightGBM,realized,common,global,12,347,347,347,343,1.0,16.32666869239974,33.71235884558752,71.56640021473403,0.3680367614020183,0.4134719820684931,0.5879493098750923,-3.3199093943087075,-0.0748376000425793,343.0,direct,7,development
LightGBM,realized,common,mean_fold,12,347,347,347,343,1.0,16.70907592033728,22.574660727354267,70.61696659729682,0.366555827383739,0.41528449341163937,0.561794696910315,-4.03342033709103,0.06280355990805411,28.583333333333332,direct,7,development
DynamicRidge,realized,common,global,12,347,347,347,343,1.0,21.3981394061368,36.392056951454876,125.73013879430415,0.4823581635321321,0.5038095148210026,0.7683358506343811,6.90769327790327,0.15571364315988576,343.0,direct,7,development
DynamicRidge,realized,common,mean_fold,12,347,347,347,343,1.0,21.41276352852017,28.409993998872537,122.44249368657138,0.5955278618795239,0.5018129605824379,0.7066230746159983,6.229141266868722,0.3309168953307099,28.583333333333332,direct,7,development
SeasonalNaive,realized,common,global,12,347,347,343,343,0.9884726224783862,33.18950437317784,57.28599419749416,217.29700138847465,0.7481598317560463,0.6324677208503804,1.0028580799706235,10.349854227405247,0.23330704521556256,343.0,direct,7,development
SeasonalNaive,realized,common,mean_fold,12,347,347,343,343,0.9884726224783862,32.93424026590693,42.63231668792419,210.33028534209765,1.0047048306537654,0.6244730384555102,0.8766564769924655,9.032825261158596,0.6461976703363815,28.583333333333332,direct,7,development
MovingAvg28,realized,common,global,12,347,347,344,343,0.9913544668587896,33.18403742072775,59.38349643220995,236.75323344222065,0.7480365953804954,0.669341324255874,1.0430430816197678,3.0650001198549788,0.06909141963132608,343.0,direct,7,development
MovingAvg28,realized,common,mean_fold,12,347,347,344,343,0.9913544668587896,33.403551238750524,43.349866215705596,229.39426249175725,0.9652271053222391,0.665964264399142,0.9302193207241406,1.6090508710738147,0.6001811070462391,28.583333333333332,direct,7,development
NeuralNet,realized,model_specific,global,12,347,347,347,347,1.0,16.542039134532285,30.005050850580396,92.14561765402792,0.3772154550622792,0.4455694581827291,0.6718832510144224,1.497150583556413,0.034140188768750426,347.0,direct,7,development
NeuralNet,realized,model_specific,mean_fold,12,347,347,347,347,1.0,16.506154645490138,22.51816655337868,91.3045285737324,0.46174792624633754,0.44464766410631634,0.6128533465689263,1.1751563993101752,0.21300656638374146,28.916666666666668,direct,7,development
XGBoost,realized,model_specific,global,12,347,347,347,347,1.0,14.951050966205102,29.342478097782315,78.29405668838845,0.3409354462294257,0.42116157935971493,0.6216951584307301,-1.522445270238761,-0.034716994727794576,347.0,direct,7,development
XGBoost,realized,model_specific,mean_fold,12,347,347,347,347,1.0,14.964744385030023,20.99485196204551,78.04506200513806,0.3618477059183753,0.4223419526839516,0.5954039571881937,-1.762369190704473,0.06904963538141408,28.916666666666668,direct,7,development
LightGBM,realized,model_specific,global,12,347,347,347,347,1.0,16.236314467463096,33.532714240231094,80.52637217669194,0.3702438798849769,0.42880355069005577,0.6284821901053994,-3.183790096631998,-0.07260137763891066,347.0,direct,7,development
LightGBM,realized,model_specific,mean_fold,12,347,347,347,347,1.0,16.293525076721394,22.24609385776836,80.28960709767435,0.3691923448699954,0.43016780673910854,0.5999866822724873,-3.4559982031565597,0.06545735107643495,28.916666666666668,direct,7,development
DynamicRidge,realized,model_specific,global,12,347,347,347,347,1.0,22.108164927715528,38.35076025151529,219.94979529591615,0.5041422901963125,0.518357518439706,0.860550317909008,7.784755642458753,0.17751923558738172,347.0,direct,7,development
DynamicRidge,realized,model_specific,mean_fold,12,347,347,347,347,1.0,21.98746756851573,30.51066366108932,220.65259056062175,0.6189030250566362,0.5173866588902648,0.7954042028834795,7.435359605115284,0.3543024551298605,28.916666666666668,direct,7,development
SeasonalNaive,realized,model_specific,global,12,347,347,343,343,0.9884726224783862,33.18950437317784,57.28599419749416,217.29700138847465,0.7481598317560463,0.6324677208503804,1.0028580799706235,10.349854227405247,0.23330704521556256,343.0,direct,7,development
SeasonalNaive,realized,model_specific,mean_fold,12,347,347,343,343,0.9884726224783862,32.93424026590693,42.63231668792419,210.33028534209765,1.0047048306537654,0.6244730384555102,0.8766564769924655,9.032825261158596,0.6461976703363815,28.583333333333332,direct,7,development
MovingAvg28,realized,model_specific,global,12,347,347,344,344,0.9913544668587896,33.089897777062845,59.297136079329086,236.29755543802818,0.7480400102063232,0.6712715335522879,1.0418900190632059,3.053764654390285,0.06903430644083973,344.0,direct,7,development
MovingAvg28,realized,model_specific,mean_fold,12,347,347,344,344,0.9913544668587896,33.00710062146657,43.090024511721005,229.43107770225234,0.9652279536275091,0.6666948430631635,0.9283735398753662,2.005501488357766,0.600180258740969,28.666666666666668,direct,7,development
NeuralNet,conditional,common,global,12,343,343,343,342,1.0,16.682496834811335,30.202403389664145,83.35427809422524,0.37498612668455317,0.42884218625705783,0.6399070294845485,1.4176537728562828,0.03186576341221484,342.0,direct,7,development
NeuralNet,conditional,common,mean_fold,12,343,343,343,342,1.0,16.85956809235863,22.797675526219066,81.78038131921072,0.45935825461861346,0.4268876120306375,0.5827828075222504,0.7565867566143161,0.21057712675526827,28.5,direct,7,development
XGBoost,conditional,common,global,12,343,343,343,342,1.0,15.070421825724038,29.5393330369079,69.51753094536802,0.3387501981201197,0.40507464406798305,0.5822538211129232,-1.643914998971928,-0.03695162206036144,342.0,direct,7,development
XGBoost,conditional,common,mean_fold,12,343,343,343,342,1.0,15.295390477935301,21.272097983568436,68.35947587622171,0.35859834392468476,0.4058983366186244,0.5559424425102925,-2.240716016719088,0.06572479650959223,28.5,direct,7,development
LightGBM,conditional,common,global,12,343,343,343,342,1.0,16.367905102626622,33.76139579299836,71.12541998296253,0.36791479100218893,0.41160204886786056,0.587418906836897,-3.3361191188382824,-0.07498867818880661,342.0,direct,7,development
LightGBM,conditional,common,mean_fold,12,343,343,343,342,1.0,16.725499280380383,22.58875365601512,70.01194459098255,0.3662743878868702,0.41309493116769597,0.560686044148726,-4.049415188481551,0.06246193659828104,28.5,direct,7,development
DynamicRidge,conditional,common,global,12,343,343,343,342,1.0,21.456888307866297,36.44515445479387,125.71589504380549,0.48230402900363284,0.5029724545207845,0.7689782273254032,6.924072454111618,0.15563804004641296,342.0,direct,7,development
DynamicRidge,conditional,common,mean_fold,12,343,343,343,342,1.0,21.433439472576946,28.427050157887205,122.14717092016095,0.5953830549302078,0.5003866224559772,0.706530872733647,6.228479738658876,0.3307324757568241,28.5,direct,7,development
SeasonalNaive,conditional,common,global,12,343,343,342,342,0.9970845481049563,33.28654970760234,57.36968451851889,217.93237273756375,0.7482090042720999,0.6343170416715803,1.0043231765589036,10.380116959064328,0.23332237923102203,342.0,direct,7,development
SeasonalNaive,conditional,common,mean_fold,12,343,343,342,342,0.9970845481049563,32.95118471035138,42.64379782234894,210.43210412396002,1.0047362877030321,0.6253543982295929,0.8772830909649464,9.02949192782526,0.6461914820643946,28.5,direct,7,development
MovingAvg28,conditional,common,global,12,343,343,343,342,1.0,33.272294840086595,59.470029786508384,236.56830137626224,0.7478885859552821,0.6677896907080841,1.0433911252197643,3.065190178684966,0.0688987867965993,342.0,direct,7,development
MovingAvg28,conditional,common,mean_fold,12,343,343,343,342,1.0,33.41622406707402,43.36274088863734,228.5595459897144,0.9648298296996806,0.6631283686620973,0.928149669845243,1.601094386077776,0.5997455334831633,28.5,direct,7,development
NeuralNet,conditional,model_specific,global,12,343,343,343,343,1.0,16.651662954905508,30.16014676618695,84.89157641672386,0.3753628018883142,0.4319842421039878,0.6434263906349852,1.4313238085829771,0.032264988587273995,343.0,direct,7,development
NeuralNet,conditional,model_specific,mean_fold,12,343,343,343,343,1.0,16.682669039888996,22.665771883343453,83.54737433415372,0.4594655770911941,0.429982876120675,0.5866234778068098,0.947741237654817,0.2106974762513267,28.583333333333332,direct,7,development
XGBoost,conditional,model_specific,global,12,343,343,343,343,1.0,15.029758052645203,29.496303651660522,69.64218760724253,0.33880172266412356,0.40599010217183984,0.5819019842640119,-1.635848927080805,-0.03687540628211857,343.0,direct,7,development
XGBoost,conditional,model_specific,mean_fold,12,343,343,343,343,1.0,15.11185724781987,21.132510326167687,68.59193772011191,0.3586127315852477,0.4065945137732505,0.5554794091996391,-2.0502707139908534,0.06575242090526022,28.583333333333332,direct,7,development
LightGBM,conditional,model_specific,global,12,343,343,343,343,1.0,16.32572000332546,33.71230084430294,71.47153130730604,0.36801537599504686,0.41324152466035813,0.5876679863270056,-3.3208580833829875,-0.07485898544955077,343.0,direct,7,development
LightGBM,conditional,model_specific,mean_fold,12,343,343,343,343,1.0,16.487341229643345,22.420745644086193,70.4571529708572,0.36630126998089124,0.41418595077084985,0.5605366422786228,-3.799538520199281,0.06250609237442648,28.583333333333332,direct,7,development
DynamicRidge,conditional,model_specific,global,12,343,343,343,343,1.0,21.40095203080956,36.39219516932416,126.01140126158006,0.482421565889043,0.5046063404282048,0.7689482921088183,6.91050590257603,0.15577704551679666,343.0,direct,7,development
DynamicRidge,conditional,model_specific,mean_fold,12,343,343,343,343,1.0,21.25634896520479,28.313469954953664,122.72255866639819,0.5954190239934305,0.5020304209095577,0.706872546648428,6.345125823094521,0.33077884144208497,28.583333333333332,direct,7,development
SeasonalNaive,conditional,model_specific,global,12,343,343,342,342,0.9970845481049563,33.28654970760234,57.36968451851889,217.93237273756375,0.7482090042720999,0.6343170416715803,1.0043231765589036,10.380116959064328,0.23332237923102203,342.0,direct,7,development
SeasonalNaive,conditional,model_specific,mean_fold,12,343,343,342,342,0.9970845481049563,32.95118471035138,42.64379782234894,210.43210412396002,1.0047362877030321,0.6253543982295929,0.8772830909649464,9.02949192782526,0.6461914820643946,28.5,direct,7,development
MovingAvg28,conditional,model_specific,global,12,343,343,343,343,1.0,33.177623426558654,59.38329121340825,236.11183402531105,0.7478920107327562,0.6697300511498162,1.0422340696147945,3.0539214026538146,0.06884168251250383,343.0,direct,7,development
MovingAvg28,conditional,model_specific,mean_fold,12,343,343,343,343,1.0,33.019773449790065,43.102899184652735,228.59636120020946,0.9648306780049508,0.6638589473261188,0.9263038889964688,1.9975450033617272,0.599744685177893,28.583333333333332,direct,7,development
NeuralNet,realized,common,global,4,120,120,120,120,1.0,10.164447686519917,17.511803075752667,66.69582644414383,0.2600711561582921,0.4383267415388098,0.5813481512710263,-2.4961406243011557,-0.06386713750877157,120.0,direct,1,recent_benchmark
NeuralNet,realized,common,mean_fold,4,120,120,120,120,1.0,10.16444768651992,14.764926350916841,66.69582644414383,0.3167644681691091,0.43832674153880985,0.5550018512902544,-2.496140624301156,-0.020736624806134786,30.0,direct,1,recent_benchmark
XGBoost,realized,common,global,4,120,120,120,120,1.0,10.006096567710241,18.297013196474982,42.19243512065792,0.2560195283849102,0.3957032823964041,0.4633402631661656,-5.693904725710551,-0.14568626163864948,120.0,direct,1,recent_benchmark
XGBoost,realized,common,mean_fold,4,120,120,120,120,1.0,10.006096567710241,15.050671038657923,42.19243512065792,0.29465897626356574,0.3957032823964042,0.445842062926178,-5.693904725710551,-0.13285250424460046,30.0,direct,1,recent_benchmark
LightGBM,realized,common,global,4,120,120,120,120,1.0,9.819612444813053,17.97056908400392,43.39828102996088,0.25124807961142137,0.3742265514293893,0.4754725951232008,-5.293296501661341,-0.13543615782502363,120.0,direct,1,recent_benchmark
LightGBM,realized,common,mean_fold,4,120,120,120,120,1.0,9.819612444813053,14.895648492136162,43.39828102996088,0.29443713531945176,0.3742265514293894,0.45193843812278683,-5.29329650166134,-0.1189500872814208,30.0,direct,1,recent_benchmark
DynamicRidge,realized,common,global,4,120,120,120,120,1.0,18.392525426174203,66.62165918653629,87.12636907524937,0.47059766548846577,0.5217050459751382,0.7197001798268988,-1.2022737221171458,-0.030761800992336354,120.0,direct,1,recent_benchmark
DynamicRidge,realized,common,mean_fold,4,120,120,120,120,1.0,18.392525426174206,43.30243109405596,87.12636907524934,0.4832949678425647,0.5217050459751382,0.6863647487053804,-1.202273722117146,-0.09534724845313111,30.0,direct,1,recent_benchmark
SeasonalNaive,realized,common,global,4,120,120,120,120,1.0,33.71666666666667,57.094512287376034,250.91621717493723,0.8626865671641791,0.8134810278731999,1.18938895891687,11.1,0.28400852878464816,120.0,direct,1,recent_benchmark
SeasonalNaive,realized,common,mean_fold,4,120,120,120,120,1.0,33.71666666666667,45.703160198940665,250.9162171749373,1.398836708459897,0.8134810278732,1.0590062227420916,11.100000000000001,0.9183564520745813,30.0,direct,1,recent_benchmark
MovingAvg28,realized,common,global,4,120,120,120,120,1.0,34.735085978835976,49.26564121021694,334.13740488990146,0.8887442041493213,0.8039166970616284,1.2426758865640464,20.747652116402115,0.5308567705689241,120.0,direct,1,recent_benchmark
MovingAvg28,realized,common,mean_fold,4,120,120,120,120,1.0,34.735085978835976,48.206483886048034,334.1374048899014,1.3985508522121461,0.8039166970616283,1.1668970269340595,20.74765211640212,1.2091920652278287,30.0,direct,1,recent_benchmark
NeuralNet,realized,model_specific,global,4,120,120,120,120,1.0,10.164447686519917,17.511803075752667,66.69582644414383,0.2600711561582921,0.4383267415388098,0.5813481512710263,-2.4961406243011557,-0.06386713750877157,120.0,direct,1,recent_benchmark
NeuralNet,realized,model_specific,mean_fold,4,120,120,120,120,1.0,10.16444768651992,14.764926350916841,66.69582644414383,0.3167644681691091,0.43832674153880985,0.5550018512902544,-2.496140624301156,-0.020736624806134786,30.0,direct,1,recent_benchmark
XGBoost,realized,model_specific,global,4,120,120,120,120,1.0,10.006096567710241,18.297013196474982,42.19243512065792,0.2560195283849102,0.3957032823964041,0.4633402631661656,-5.693904725710551,-0.14568626163864948,120.0,direct,1,recent_benchmark
XGBoost,realized,model_specific,mean_fold,4,120,120,120,120,1.0,10.006096567710241,15.050671038657923,42.19243512065792,0.29465897626356574,0.3957032823964042,0.445842062926178,-5.693904725710551,-0.13285250424460046,30.0,direct,1,recent_benchmark
LightGBM,realized,model_specific,global,4,120,120,120,120,1.0,9.819612444813053,17.97056908400392,43.39828102996088,0.25124807961142137,0.3742265514293893,0.4754725951232008,-5.293296501661341,-0.13543615782502363,120.0,direct,1,recent_benchmark
LightGBM,realized,model_specific,mean_fold,4,120,120,120,120,1.0,9.819612444813053,14.895648492136162,43.39828102996088,0.29443713531945176,0.3742265514293894,0.45193843812278683,-5.29329650166134,-0.1189500872814208,30.0,direct,1,recent_benchmark
DynamicRidge,realized,model_specific,global,4,120,120,120,120,1.0,18.392525426174203,66.62165918653629,87.12636907524937,0.47059766548846577,0.5217050459751382,0.7197001798268988,-1.2022737221171458,-0.030761800992336354,120.0,direct,1,recent_benchmark
DynamicRidge,realized,model_specific,mean_fold,4,120,120,120,120,1.0,18.392525426174206,43.30243109405596,87.12636907524934,0.4832949678425647,0.5217050459751382,0.6863647487053804,-1.202273722117146,-0.09534724845313111,30.0,direct,1,recent_benchmark
SeasonalNaive,realized,model_specific,global,4,120,120,120,120,1.0,33.71666666666667,57.094512287376034,250.91621717493723,0.8626865671641791,0.8134810278731999,1.18938895891687,11.1,0.28400852878464816,120.0,direct,1,recent_benchmark
SeasonalNaive,realized,model_specific,mean_fold,4,120,120,120,120,1.0,33.71666666666667,45.703160198940665,250.9162171749373,1.398836708459897,0.8134810278732,1.0590062227420916,11.100000000000001,0.9183564520745813,30.0,direct,1,recent_benchmark
MovingAvg28,realized,model_specific,global,4,120,120,120,120,1.0,34.735085978835976,49.26564121021694,334.13740488990146,0.8887442041493213,0.8039166970616284,1.2426758865640464,20.747652116402115,0.5308567705689241,120.0,direct,1,recent_benchmark
MovingAvg28,realized,model_specific,mean_fold,4,120,120,120,120,1.0,34.735085978835976,48.206483886048034,334.1374048899014,1.3985508522121461,0.8039166970616283,1.1668970269340595,20.74765211640212,1.2091920652278287,30.0,direct,1,recent_benchmark
NeuralNet,conditional,common,global,4,120,120,120,120,1.0,10.164447686519917,17.511803075752667,66.69582644414383,0.2600711561582921,0.4383267415388098,0.5813481512710263,-2.4961406243011557,-0.06386713750877157,120.0,direct,1,recent_benchmark
NeuralNet,conditional,common,mean_fold,4,120,120,120,120,1.0,10.16444768651992,14.764926350916841,66.69582644414383,0.3167644681691091,0.43832674153880985,0.5550018512902544,-2.496140624301156,-0.020736624806134786,30.0,direct,1,recent_benchmark
XGBoost,conditional,common,global,4,120,120,120,120,1.0,10.006096567710241,18.297013196474982,42.19243512065792,0.2560195283849102,0.3957032823964041,0.4633402631661656,-5.693904725710551,-0.14568626163864948,120.0,direct,1,recent_benchmark
XGBoost,conditional,common,mean_fold,4,120,120,120,120,1.0,10.006096567710241,15.050671038657923,42.19243512065792,0.29465897626356574,0.3957032823964042,0.445842062926178,-5.693904725710551,-0.13285250424460046,30.0,direct,1,recent_benchmark
LightGBM,conditional,common,global,4,120,120,120,120,1.0,9.819612444813053,17.97056908400392,43.39828102996088,0.25124807961142137,0.3742265514293893,0.4754725951232008,-5.293296501661341,-0.13543615782502363,120.0,direct,1,recent_benchmark
LightGBM,conditional,common,mean_fold,4,120,120,120,120,1.0,9.819612444813053,14.895648492136162,43.39828102996088,0.29443713531945176,0.3742265514293894,0.45193843812278683,-5.29329650166134,-0.1189500872814208,30.0,direct,1,recent_benchmark
DynamicRidge,conditional,common,global,4,120,120,120,120,1.0,18.392525426174203,66.62165918653629,87.12636907524937,0.47059766548846577,0.5217050459751382,0.7197001798268988,-1.2022737221171458,-0.030761800992336354,120.0,direct,1,recent_benchmark
